ExpID,,Plot,Date,Depth From,Depth To,ALUM,BD,BORO,CALC,CEC,CHLO,COPP,ELEC,IRON,MAGN,MANG,NH4,NO3,ORGC,PH,PHOS,POTA,RESID,RESIDCN,SODI,SULF,SWC,TOTN,ZINC
6,,211,2/11/1992,90,120,,1.600000024,,,,,,,,,,2,0.300000012,,,,,,,,,0.32159999,,
6,,211,2/11/1992,120,150,,1.600000024,,,,,,,,,,1.899999976,0.300000012,,,,,,,,,0.273600012,,
6,,211,22/02/1993,0,0,,,,,,,,,,,,3.799999952,5.800000191,,,,,,,,,,,
6,,211,22/02/1993,0,20,,1.299999952,,,,,,,,,,2.400000095,2.200000048,,,,,,,,,0.297699988,,
6,,211,22/02/1993,20,40,,1.5,,,,,,,,,,2.099999905,1.200000048,,,,,,,,,0.338999987,,
6,,211,22/02/1993,40,60,,1.5,,,,,,,,,,2,1.100000024,,,,,,,,,0.381000012,,
6,,211,22/02/1993,60,90,,1.5,,,,,,,,,,2.5,1.299999952,,,,,,,,,0.355500013,,
6,,211,22/02/1993,90,120,,1.600000024,,,,,,,,,,2.700000048,2.400000095,,,,,,,,,0.371199995,,
6,,211,22/02/1993,120,150,,1,,,,,,,,,,1.600000024,1.799999952,,,,,,,,,0.165000007,,
6,,211,18/05/1993,0,0,,,,,,,,,,,,2.900000095,1.600000024,,,,,,,,,,,
6,,211,18/05/1993,0,20,,1.399999976,,,,,,,,,,2.5,1,,,,,,,,,0.363999993,,
6,,211,18/05/1993,20,40,,1.5,,,,,,,,,,2.5,0.699999988,,,,,,,,,0.324000001,,
6,,211,18/05/1993,40,60,,1.600000024,,,,,,,,,,2.700000048,0.600000024,,,,,,,,,0.342400014,,
6,,211,18/05/1993,60,90,,1.600000024,,,,,,,,,,2.400000095,0.5,,,,,,,,,0.37439999,,
6,,211,18/05/1993,90,120,,1.5,,,,,,,,,,2.200000048,0.699999988,,,,,,,,,0.304500014,,
6,,211,18/05/1993,120,150,,1.100000024,,,,,,,,,,2.900000095,1.200000048,,,,,,,,,0.225500003,,
6,,211,6/11/1993,0,0,,,,,,,,,,,,1.465000033,4.329999924,,,,,,,,,,,
6,,211,6/11/1993,0,20,,1.330000043,,,,,,,,,,0,2.380000114,,,,,,,,,0.278634995,,
6,,211,6/11/1993,20,40,,1.470000029,,,,,,,,,,0,1.639999986,,,,,,,,,0.332219988,,
6,,211,6/11/1993,40,60,,1.399999976,,,,,,,,,,0,1.039999962,,,,,,,,,0.352519989,,
6,,211,6/11/1993,60,90,,1.470000029,,,,,,,,,,0,0.620000005,,,,,,,,,0.296499014,,
6,,211,6/11/1993,90,120,,1.620000005,,,,,,,,,,0,2.089999914,,,,,,,,,0.31120199,,
6,,211,6/11/1993,120,150,,1.669999957,,,,,,,,,,0.660000026,0.349999994,,,,,,,,,0.316632003,,
6,,211,6/11/1993,150,180,,0.730000019,,,,,,,,,,2.599999905,0.660000026,,,,,,,,,0.060809001,,
6,,211,6/11/1993,180,210,,0.910000026,,,,,,,,,,0,1.299999952,,,,,,,,,0.176357999,,
6,,211,6/11/1993,210,240,,0.709999979,,,,,,,,,,0.469999999,0.959999979,,,,,,,,,0.137100995,,
6,,211,6/11/1993,240,270,,0.930000007,,,,,,,,,,1.080000043,0.560000002,,,,,,,,,0.132431999,,
6,,211,6/11/1993,270,300,,0.819999993,,,,,,,,,,0,0.550000012,,,,,,,,,0.078965999,,
6,,212,2/11/1992,0,0,,,,,,,,,,,,1.899999976,1.399999976,,,,,,,,,,,
6,,212,2/11/1992,0,20,27.45000076,1.200000048,0.129999995,6,1.100000024,70,1,0.119999997,5,0.340000004,1.200000048,2,1.700000048,1.200000048,8.399999619,20.79999924,0.01,,,0.300000012,140,0.255600005,,23
6,,212,2/11/1992,20,40,,1.5,,,,,,,,,,2.5,1,,,,,,,,,0.343499988,,
6,,212,2/11/1992,40,60,,1.5,,,,,,,,,,2.099999905,0.899999976,,,,,,,,,0.391499996,,
6,,212,2/11/1992,60,90,,1.5,,,,,,,,,,2,0.600000024,,,,,,,,,0.360000014,,
6,,212,2/11/1992,90,120,,1.600000024,,,,,,,,,,1.700000048,0.5,,,,,,,,,0.358399987,,
6,,212,2/11/1992,120,150,,1.700000048,,,,,,,,,,2.799999952,0.600000024,,,,,,,,,0.307700008,,
6,,212,22/02/1993,0,0,,,,,,,,,,,,2.599999905,4.300000191,,,,,,,,,,,
6,,212,22/02/1993,0,20,,1.299999952,,,,,,,,,,2.099999905,2.5,,,,,,,,,0.304199994,,
6,,212,22/02/1993,20,40,,1.5,,,,,,,,,,2.200000048,1.799999952,,,,,,,,,0.338999987,,
6,,212,22/02/1993,40,60,,1.399999976,,,,,,,,,,1.799999952,1.799999952,,,,,,,,,0.359800011,,
6,,212,22/02/1993,60,90,,1.5,,,,,,,,,,2.5,2.599999905,,,,,,,,,0.37349999,,
6,,212,22/02/1993,90,120,,1.600000024,,,,,,,,,,2.5,2.599999905,,,,,,,,,0.387199998,,
6,,212,22/02/1993,120,150,,1.700000048,,,,,,,,,,1.799999952,2,,,,,,,,,0.32980001,,
6,,212,18/05/1993,0,0,,,,,,,,,,,,1.5,1.399999976,,,,,,,,,,,
6,,212,18/05/1993,0,20,,1.200000048,,,,,,,,,,0.899999976,1,,,,,,,,,0.315600008,,
6,,212,18/05/1993,20,40,,1.5,,,,,,,,,,0.899999976,0.600000024,,,,,,,,,0.34799999,,
6,,212,18/05/1993,40,60,,1.399999976,,,,,,,,,,4,0.899999976,,,,,,,,,0.373800009,,
6,,212,18/05/1993,60,90,,1.600000024,,,,,,,,,,1,0.699999988,,,,,,,,,0.404799998,,
6,,212,18/05/1993,90,120,,1.600000024,,,,,,,,,,0.400000006,0.600000024,,,,,,,,,0.377600014,,
6,,212,18/05/1993,120,150,,1.5,,,,,,,,,,1,0.899999976,,,,,,,,,0.300000012,,
6,,212,6/11/1993,0,0,,,,,,,,,,,,1.465000033,4.329999924,,,,,,,,,,,
6,,212,6/11/1993,0,20,,1.080000043,,,,,,,,,,0,1.24000001,,,,,,,,,0.227124006,,
6,,212,6/11/1993,20,40,,1.480000019,,,,,,,,,,0,1.25,,,,,,,,,0.346911997,,
6,,212,6/11/1993,40,60,,1.389999986,,,,,,,,,,0,1.139999986,,,,,,,,,0.373353988,,
6,,212,6/11/1993,60,90,,1.389999986,,,,,,,,,,0,0.930000007,,,,,,,,,0.370712996,,
6,,212,6/11/1993,90,120,,1.600000024,,,,,,,,,,0,0.560000002,,,,,,,,,0.385439992,,
6,,212,6/11/1993,120,150,,1.669999957,,,,,,,,,,0.660000026,0.349999994,,,,,,,,,0.316632003,,
6,,212,6/11/1993,150,180,,0.730000019,,,,,,,,,,2.599999905,0.660000026,,,,,,,,,0.060809001,,
6,,212,6/11/1993,180,210,,0.779999971,,,,,,,,,,0,0.839999974,,,,,,,,,0.168791994,,
6,,212,6/11/1993,210,240,,0.709999979,,,,,,,,,,0.469999999,0.959999979,,,,,,,,,0.137100995,,
6,,212,6/11/1993,240,270,,0.930000007,,,,,,,,,,1.080000043,0.560000002,,,,,,,,,0.132431999,,
6,,212,6/11/1993,270,300,,0.800000012,,,,,,,,,,0,0.439999998,,,,,,,,,0.086479999,,
6,,213,2/11/1992,0,0,,,,,,,,,,,,1.5,1.299999952,,,,,,,,,,,
6,,213,2/11/1992,0,20,21.73999977,1.299999952,0.159999996,6.300000191,1.100000024,45,0.699999988,0.100000001,6,0.310000002,1.399999976,2,0.699999988,0.899999976,8.199999809,14.73999977,0.01,,,0.379999995,155,0.273000002,,31
6,,213,2/11/1992,20,40,,1.5,,,,,,,,,,1.700000048,0.899999976,,,,,,,,,0.3495,,
6,,213,2/11/1992,40,60,,1.5,,,,,,,,,,1.799999952,0.400000006,,,,,,,,,0.37349999,,
6,,213,2/11/1992,60,90,,1.5,,,,,,,,,,1.600000024,0.400000006,,,,,,,,,0.342000008,,
6,,213,2/11/1992,90,120,,1.700000048,,,,,,,,,,1.600000024,0.300000012,,,,,,,,,0.32980001,,
6,,213,2/11/1992,120,150,,1.600000024,,,,,,,,,,1.5,0.300000012,,,,,,,,,0.233600006,,
6,,213,22/02/1993,0,0,,,,,,,,,,,,2.599999905,3.5,,,,,,,,,,,
6,,213,22/02/1993,0,20,,1.200000048,,,,,,,,,,1.200000048,1.899999976,,,,,,,,,0.287999988,,
6,,213,22/02/1993,20,40,,1.5,,,,,,,,,,1.799999952,1.399999976,,,,,,,,,0.351000011,,
6,,213,22/02/1993,40,60,,1.5,,,,,,,,,,1.600000024,2.099999905,,,,,,,,,0.386999995,,
6,,213,22/02/1993,60,90,,1.600000024,,,,,,,,,,1.799999952,2.099999905,,,,,,,,,0.379200011,,
6,,213,22/02/1993,90,120,,1.600000024,,,,,,,,,,1.899999976,2.900000095,,,,,,,,,0.348800004,,
6,,213,22/02/1993,120,150,,1.600000024,,,,,,,,,,1.600000024,2.400000095,,,,,,,,,0.289600015,,
6,,213,18/05/1993,0,0,,,,,,,,,,,,2.700000048,1.200000048,,,,,,,,,,,
6,,213,18/05/1993,0,20,,1.299999952,,,,,,,,,,3,0.699999988,,,,,,,,,0.309399992,,
6,,213,18/05/1993,20,40,,1.600000024,,,,,,,,,,2.700000048,0.600000024,,,,,,,,,0.377600014,,
6,,213,18/05/1993,40,60,,1.5,,,,,,,,,,3,0.5,,,,,,,,,0.386999995,,
6,,213,18/05/1993,60,90,,1.600000024,,,,,,,,,,3.200000048,0.400000006,,,,,,,,,0.382400006,,
6,,213,18/05/1993,90,120,,1.700000048,,,,,,,,,,2.5,0.5,,,,,,,,,0.353599995,,
6,,213,18/05/1993,120,150,,1.600000024,,,,,,,,,,2.700000048,0.699999988,,,,,,,,,0.272000015,,
6,,213,7/12/1993,0,20,,1.129999995,,,,,,,,,,0.419999987,1.75999999,,,,,,,,,0.121248998,,
6,,213,7/12/1993,20,40,,1.24000001,,,,,,,,,,0,1.639999986,,,,,,,,,0.168888003,,
6,,213,7/12/1993,40,60,,1.389999986,,,,,,,,,,0.209999993,0.409999996,,,,,,,,,0.210307002,,
6,,213,7/12/1993,60,90,,1.460000038,,,,,,,,,,0.449999988,0.270000011,,,,,,,,,0.230095997,,
6,,213,7/12/1993,90,120,,1.429999948,,,,,,,,,,0.239999995,0.239999995,,,,,,,,,0.176461995,,
6,,213,7/12/1993,120,150,,1.610000014,,,,,,,,,,0,0.300000012,,,,,,,,,0.147798002,,
6,,214,2/11/1992,0,0,,,,,,,,,,,,1.600000024,2.200000048,,,,,,,,,,,
6,,214,2/11/1992,0,20,21.73999977,1.299999952,0.159999996,6.300000191,1.100000024,45,0.699999988,0.100000001,6,0.310000002,1.399999976,2,1.299999952,0.899999976,8.199999809,14.73999977,0.01,,,0.379999995,155,0.276899993,,31
6,,214,2/11/1992,20,40,,1.5,,,,,,,,,,1.600000024,1,,,,,,,,,0.32100001,,
6,,214,2/11/1992,40,60,,1.5,,,,,,,,,,1.5,0.300000012,,,,,,,,,0.26699999,,
6,,214,2/11/1992,60,90,,1.5,,,,,,,,,,1.600000024,0.400000006,,,,,,,,,0.263999999,,
6,,214,2/11/1992,90,120,,1.600000024,,,,,,,,,,1.399999976,0.300000012,,,,,,,,,0.247999996,,
6,,214,2/11/1992,120,150,,1.5,,,,,,,,,,1.700000048,0.400000006,,,,,,,,,0.180000007,,
6,,214,22/02/1993,0,0,,,,,,,,,,,,2.299999952,2.5,,,,,,,,,,,
6,,214,22/02/1993,0,20,,1.200000048,,,,,,,,,,2.599999905,1.799999952,,,,,,,,,0.272399992,,
6,,214,22/02/1993,20,40,,1.5,,,,,,,,,,1.399999976,1.200000048,,,,,,,,,0.34799999,,
6,,214,22/02/1993,40,60,,1.5,,,,,,,,,,0.699999988,0.800000012,,,,,,,,,0.342000008,,
6,,214,22/02/1993,60,90,,1.600000024,,,,,,,,,,1,0.699999988,,,,,,,,,0.350400001,,
6,,214,22/02/1993,90,120,,1.600000024,,,,,,,,,,0.600000024,1.100000024,,,,,,,,,0.331200004,,
6,,214,22/02/1993,120,150,,1.799999952,,,,,,,,,,0.800000012,0.899999976,,,,,,,,,0.244800001,,
6,,214,18/05/1993,0,0,,,,,,,,,,,,3.400000095,1.100000024,,,,,,,,,,,
6,,214,18/05/1993,0,20,,1.399999976,,,,,,,,,,4.099999905,0.600000024,,,,,,,,,0.331800014,,
6,,214,18/05/1993,20,40,,1.5,,,,,,,,,,3,0.400000006,,,,,,,,,0.351000011,,
6,,214,18/05/1993,40,60,,1.5,,,,,,,,,,4.099999905,0.300000012,,,,,,,,,0.358500004,,
6,,214,18/05/1993,60,90,,1.600000024,,,,,,,,,,3,0.200000003,,,,,,,,,0.369599998,,
6,,214,18/05/1993,90,120,,1.600000024,,,,,,,,,,3.700000048,0.400000006,,,,,,,,,0.347200006,,
6,,214,18/05/1993,120,150,,1.399999976,,,,,,,,,,3.200000048,0.5,,,,,,,,,0.231000006,,
6,,214,7/12/1993,0,20,,1.139999986,,,,,,,,,,0,1.100000024,,,,,,,,,0.116736002,,
6,,214,7/12/1993,20,40,,1.350000024,,,,,,,,,,0.579999983,1.200000048,,,,,,,,,0.195749998,,
6,,214,7/12/1993,40,60,,1.470000029,,,,,,,,,,0.400000006,0.449999988,,,,,,,,,0.218588993,,
6,,214,7/12/1993,60,90,,1.470000029,,,,,,,,,,0.25999999,0.189999998,,,,,,,,,0.245343,,
6,,214,7/12/1993,90,120,,1.519999981,,,,,,,,,,0.439999998,0.200000003,,,,,,,,,0.234840006,,
6,,214,7/12/1993,120,150,,1.419999957,,,,,,,,,,0.800000012,0.219999999,,,,,,,,,0.171535999,,
7,,202,20/07/1992,0,0,,,,,,,,,,,,1,81.40000153,,,,,,,,,,,
7,,202,20/07/1992,0,20,,1.333330035,,,,,,,,,,1.166669965,8.633333206,,,,,,,,,18.32670021,,
7,,202,20/07/1992,20,40,,1.433330059,,,,,,,,,,1.433330059,4.133333206,,,,,,,,,21.62330055,,
7,,202,20/07/1992,40,60,,1.533329964,,,,,,,,,,1.233330011,2.766666889,,,,,,,,,27.13330078,,
7,,202,20/07/1992,60,90,,1.666669965,,,,,,,,,,1.166669965,3.099999905,,,,,,,,,31.17670059,,
7,,202,20/07/1992,90,120,,1.5,,,,,,,,,,1.333330035,1.700000048,,,,,,,,,22.29999924,,
7,,202,20/07/1992,120,150,,1.633329988,,,,,,,,,,1.100000024,0.800000012,,,,,,,,,26.56669998,,
7,,202,2/11/1992,0,0,,,,,,,,,,,,2,71.30000305,,,,,,,,,,,
7,,202,2/11/1992,0,20,,1.299999952,,,,,,,,,,1.399999976,7.699999809,,,,,,,,,30.42000008,,
7,,202,2/11/1992,20,40,,1.399999976,,,,,,,,,,1.899999976,18.20000076,,,,,,,,,27.29999924,,
7,,202,2/11/1992,40,60,,1.5,,,,,,,,,,2.099999905,13.10000038,,,,,,,,,21.89999962,,
7,,202,2/11/1992,60,90,,1.200000048,,,,,,,,,,1.600000024,7.599999905,,,,,,,,,21,,
7,,202,2/11/1992,90,120,,1.5,,,,,,,,,,1.399999976,3,,,,,,,,,29.10000038,,
7,,202,2/11/1992,120,150,,1.600000024,,,,,,,,,,1.299999952,1.600000024,,,,,,,,,28.31999969,,
7,,202,22/02/1993,0,0,,,,,,,,,,,,0.800000012,7.400000095,,,,,,,,,,,
7,,202,22/02/1993,0,20,,1.200000048,,,,,,,,,,1.399999976,10.10000038,,,,,,,,,26.28000069,,
7,,202,22/02/1993,20,40,,1.200000048,,,,,,,,,,0.600000024,6.300000191,,,,,,,,,24.36000061,,
7,,202,22/02/1993,40,60,,1.299999952,,,,,,,,,,0.600000024,7.599999905,,,,,,,,,26.38999939,,
7,,202,22/02/1993,60,90,,1.299999952,,,,,,,,,,0.800000012,13.39999962,,,,,,,,,30.54999924,,
7,,202,22/02/1993,90,120,,1.600000024,,,,,,,,,,1,10,,,,,,,,,33.91999817,,
7,,202,22/02/1993,120,150,,1.399999976,,,,,,,,,,1.200000048,6.900000095,,,,,,,,,33.45999908,,
7,,202,22/02/1993,150,180,,1.600000024,,,,,,,,,,0.899999976,5.099999905,,,,,,,,,38.72000122,,
7,,202,22/02/1993,180,210,,1.600000024,,,,,,,,,,1.100000024,3.099999905,,,,,,,,,40,,
7,,202,22/02/1993,210,240,,1.600000024,,,,,,,,,,0.800000012,2,,,,,,,,,33.43999863,,
7,,202,22/02/1993,240,270,,1.600000024,,,,,,,,,,0.800000012,2.200000048,,,,,,,,,27.04000092,,
7,,202,22/02/1993,270,300,,1.600000024,,,,,,,,,,0.600000024,1.799999952,,,,,,,,,23.84000015,,
7,,202,22/02/1993,300,330,,1.600000024,,,,,,,,,,0.5,1.299999952,,,,,,,,,19.36000061,,
7,,202,22/02/1993,330,360,,1.600000024,,,,,,,,,,0.600000024,0.800000012,,,,,,,,,7.840000153,,
7,,202,22/02/1993,360,390,,1.600000024,,,,,,,,,,0.400000006,0.699999988,,,,,,,,,4.800000191,,
7,,202,18/05/1993,0,0,,,,,,,,,,,,2.099999905,11.80000019,,,,,,,,,,,
7,,202,18/05/1993,0,20,,1.299999952,,,,,,,,,,1.5,1.700000048,,,,,,,,,28.98999977,,
7,,202,18/05/1993,20,40,,1.5,,,,,,,,,,1.700000048,1.399999976,,,,,,,,,33.75,,
7,,202,18/05/1993,40,60,,1.5,,,,,,,,,,1.899999976,1.600000024,,,,,,,,,33.45000076,,
7,,202,18/05/1993,60,90,,1.5,,,,,,,,,,1.799999952,2,,,,,,,,,36.45000076,,
7,,202,18/05/1993,90,120,,1.600000024,,,,,,,,,,2.200000048,2.099999905,,,,,,,,,39.20000076,,
7,,202,18/05/1993,120,150,,1.700000048,,,,,,,,,,1.700000048,2.5,,,,,,,,,35.02000046,,
7,,202,8/9/1993,0,20,,0.959999979,,,,,,,,,,0.479999989,0.930000007,,,,,,,,,18.31679916,,
7,,202,8/9/1993,20,40,,1.25,,,,,,,,,,0,1.220000029,,,,,,,,,26.4375,,
7,,202,8/9/1993,40,60,,1.320000052,,,,,,,,,,0,1.080000043,,,,,,,,,28.26119995,,
7,,202,8/9/1993,60,90,,1.720000029,,,,,,,,,,0.449999988,1.269999981,,,,,,,,,40.74679947,,
7,,202,8/9/1993,90,120,,1.629999995,,,,,,,,,,0.74000001,1.450000048,,,,,,,,,36.13710022,,
7,,202,8/9/1993,120,150,,1.600000024,,,,,,,,,,0.769999981,3.00999999,,,,,,,,,30.28800011,,
7,,202,8/9/1993,150,180,,1.600000024,,,,,,,,,,0.870000005,2.519999981,,,,,,,,,27.20000076,,
7,,202,8/9/1993,180,210,,1.600000024,,,,,,,,,,0.870000005,2.180000067,,,,,,,,,19.20000076,,
7,,202,8/9/1993,210,240,,1.600000024,,,,,,,,,,0.850000024,1.659999967,,,,,,,,,18.59199905,,
7,,202,8/9/1993,240,270,,1.600000024,,,,,,,,,,0.479999989,2.170000076,,,,,,,,,15.2159996,,
7,,202,8/9/1993,270,300,,1.600000024,,,,,,,,,,0.379999995,2,,,,,,,,,28.31999969,,
7,,203,20/07/1992,0,0,,,,,,,,,,,,1.600000024,13.19999981,,,,,,,,,,,
7,,203,20/07/1992,0,20,,1.333330035,,,,,,,,,,1.5,3.06666708,,,,,,,,,16.30330086,,
7,,203,20/07/1992,20,40,,1.433330059,,,,,,,,,,1.133329988,3.56666708,,,,,,,,,20.13999939,,
7,,203,20/07/1992,40,60,,1.566669941,,,,,,,,,,1.700000048,3.299999952,,,,,,,,,21.45330048,,
7,,203,20/07/1992,60,90,,1.666669965,,,,,,,,,,1.100000024,2.900000095,,,,,,,,,22.73670006,,
7,,203,20/07/1992,90,120,,1.399999976,,,,,,,,,,1.5,0.800000012,,,,,,,,,12.73999977,,
7,,203,20/07/1992,120,150,,1.399999976,,,,,,,,,,1.700000048,0.666666985,,,,,,,,,13.20670033,,
7,,203,31/08/1992,0,20,,1.25,,,,,,,,,,3,7.599999905,,,,,,,,,16.64999962,,
7,,203,31/08/1992,20,40,,1.350000024,,,,,,,,,,3,0.75,,,,,,,,,18.92499924,,
7,,203,31/08/1992,40,60,,1.399999976,,,,,,,,,,2.849999905,2.099999905,,,,,,,,,25.96999931,,
7,,203,31/08/1992,60,90,,1.549999952,,,,,,,,,,2.200000048,3.5,,,,,,,,,26.20999908,,
7,,203,31/08/1992,90,120,,1.350000024,,,,,,,,,,2.799999952,2.549999952,,,,,,,,,23.17000008,,
7,,203,31/08/1992,120,150,,1.450000048,,,,,,,,,,2.650000095,1.850000024,,,,,,,,,28.01000023,,
7,,203,6/10/1992,0,0,,,,,,,,,,,,2.950000048,35.15000153,,,,,,,,,,,
7,,203,6/10/1992,0,20,,1.25,,,,,,,,,,3.299999952,0.949999988,,,,,,,,,25.03000069,,
7,,203,6/10/1992,20,40,,1.350000024,,,,,,,,,,2.450000048,0.400000006,,,,,,,,,25.37999916,,
7,,203,6/10/1992,40,60,,1.5,,,,,,,,,,2.400000095,0.600000024,,,,,,,,,29.47500038,,
7,,203,6/10/1992,60,90,,1.299999952,,,,,,,,,,2.549999952,1.350000024,,,,,,,,,26.79000092,,
7,,203,6/10/1992,90,120,,1.549999952,,,,,,,,,,2.150000095,2.049999952,,,,,,,,,34.50999832,,
7,,203,6/10/1992,120,150,,1.5,,,,,,,,,,2.650000095,1.950000048,,,,,,,,,35.02500153,,
7,,203,2/11/1992,0,0,,,,,,,,,,,,1.299999952,31.89999962,,,,,,,,,,,
7,,203,2/11/1992,0,20,,1.200000048,,,,,,,,,,1.899999976,2.099999905,,,,,,,,,30,,
7,,203,2/11/1992,20,40,,1.299999952,,,,,,,,,,1.399999976,0.800000012,,,,,,,,,28.07999992,,
7,,203,2/11/1992,40,60,,1.299999952,,,,,,,,,,2.200000048,0.5,,,,,,,,,22.62000084,,
7,,203,2/11/1992,60,90,,1.100000024,,,,,,,,,,2.099999905,0.699999988,,,,,,,,,17.48999977,,
7,,203,2/11/1992,90,120,,1.200000048,,,,,,,,,,2.099999905,1,,,,,,,,,23.87999916,,
7,,203,2/11/1992,120,150,,1.200000048,,,,,,,,,,2.900000095,1.899999976,,,,,,,,,32.52000046,,
7,,203,22/02/1993,0,0,,,,,,,,,,,,0.600000024,2,,,,,,,,,,,
7,,203,22/02/1993,0,20,,1.100000024,,,,,,,,,,0.5,1.100000024,,,,,,,,,24.20000076,,
7,,203,22/02/1993,20,40,,1.200000048,,,,,,,,,,0.5,0.699999988,,,,,,,,,26.87999916,,
7,,203,22/02/1993,40,60,,1.299999952,,,,,,,,,,0.699999988,0.600000024,,,,,,,,,28.60000038,,
7,,203,22/02/1993,60,90,,1.200000048,,,,,,,,,,0.5,1.200000048,,,,,,,,,27.84000015,,
7,,203,22/02/1993,90,120,,1.399999976,,,,,,,,,,0.600000024,0.699999988,,,,,,,,,33.31999969,,
7,,203,22/02/1993,120,150,,1.299999952,,,,,,,,,,0.600000024,2.200000048,,,,,,,,,25.35000038,,
7,,203,22/02/1993,150,180,,1.600000024,,,,,,,,,,0.600000024,1.700000048,,,,,,,,,35.04000092,,
7,,203,22/02/1993,180,210,,1.600000024,,,,,,,,,,0.800000012,1.899999976,,,,,,,,,34.72000122,,
7,,203,22/02/1993,210,240,,1.600000024,,,,,,,,,,0.600000024,2,,,,,,,,,32.95999908,,
7,,203,22/02/1993,240,270,,1.600000024,,,,,,,,,,0.5,4.400000095,,,,,,,,,32.79999924,,
7,,203,22/02/1993,270,300,,1.600000024,,,,,,,,,,0.600000024,7.099999905,,,,,,,,,24.47999954,,
7,,203,22/02/1993,300,330,,1.600000024,,,,,,,,,,0.5,6.800000191,,,,,,,,,18.23999977,,
7,,203,22/02/1993,330,360,,1.600000024,,,,,,,,,,0.600000024,5.099999905,,,,,,,,,15.35999966,,
7,,203,22/02/1993,360,390,,1.600000024,,,,,,,,,,0.5,1.700000048,,,,,,,,,6.239999771,,
7,,203,18/05/1993,0,0,,,,,,,,,,,,4,1,,,,,,,,,,,
7,,203,18/05/1993,0,20,,1.299999952,,,,,,,,,,3.700000048,0.5,,,,,,,,,27.29999924,,
7,,203,18/05/1993,20,40,,1.399999976,,,,,,,,,,2.799999952,0.400000006,,,,,,,,,31.07999992,,
7,,203,18/05/1993,40,60,,1.399999976,,,,,,,,,,2.599999905,0.5,,,,,,,,,31.63999939,,
7,,203,18/05/1993,60,90,,1.399999976,,,,,,,,,,2.299999952,0.5,,,,,,,,,33.45999908,,
7,,203,18/05/1993,90,120,,1.600000024,,,,,,,,,,2.799999952,0.5,,,,,,,,,39.84000015,,
7,,203,18/05/1993,120,150,,1.600000024,,,,,,,,,,2.5,0.400000006,,,,,,,,,37.27999878,,
7,,204,20/07/1992,0,0,,,,,,,,,,,,12.89999962,77,,,,,,,,,,,
7,,204,20/07/1992,0,20,,1.333330035,,,,,,,,,,2.833329916,10.60000038,,,,,,,,,15.42329979,,
7,,204,20/07/1992,20,40,,1.399999976,,,,,,,,,,2.266669989,4.033332825,,,,,,,,,19.7866993,,
7,,204,20/07/1992,40,60,,1.466670036,,,,,,,,,,1.399999976,5,,,,,,,,,24.58670044,,
7,,204,20/07/1992,60,90,,1.466670036,,,,,,,,,,1.399999976,3.799999952,,,,,,,,,21.3567009,,
7,,204,20/07/1992,90,120,,1.366670012,,,,,,,,,,1.533329964,1.200000048,,,,,,,,,13.97000027,,
7,,204,20/07/1992,120,150,,1.399999976,,,,,,,,,,1.366670012,0.966666996,,,,,,,,,15.10669994,,
7,,204,2/11/1992,0,0,,,,,,,,,,,,2.900000095,94.69999695,,,,,,,,,,,
7,,204,2/11/1992,0,20,,1.200000048,,,,,,,,,,3.099999905,6.5,,,,,,,,,27.12000084,,
7,,204,2/11/1992,20,40,,1.399999976,,,,,,,,,,3.299999952,18.70000076,,,,,,,,,28.97999954,,
7,,204,2/11/1992,40,60,,1.5,,,,,,,,,,2.799999952,12.89999962,,,,,,,,,22.79999924,,
7,,204,2/11/1992,60,90,,1.299999952,,,,,,,,,,2.200000048,11.60000038,,,,,,,,,18.20000076,,
7,,204,2/11/1992,90,120,,1.399999976,,,,,,,,,,2.700000048,6.900000095,,,,,,,,,29.81999969,,
7,,204,2/11/1992,120,150,,1.600000024,,,,,,,,,,1.899999976,2.200000048,,,,,,,,,12.64000034,,
7,,204,22/02/1993,0,0,,,,,,,,,,,,0.899999976,4,,,,,,,,,,,
7,,204,22/02/1993,0,20,,1.200000048,,,,,,,,,,1.100000024,1,,,,,,,,,28.79999924,,
7,,204,22/02/1993,20,40,,1.299999952,,,,,,,,,,1.100000024,0.899999976,,,,,,,,,29.37999916,,
7,,204,22/02/1993,40,60,,1.399999976,,,,,,,,,,1,1.200000048,,,,,,,,,33.31999969,,
7,,204,22/02/1993,60,90,,1.100000024,,,,,,,,,,0.800000012,1.899999976,,,,,,,,,26.06999969,,
7,,204,22/02/1993,90,120,,1.399999976,,,,,,,,,,1.200000048,2.599999905,,,,,,,,,32.90000153,,
7,,204,22/02/1993,120,150,,1.299999952,,,,,,,,,,0.899999976,6.900000095,,,,,,,,,31.32999992,,
7,,204,18/05/1993,0,0,,,,,,,,,,,,2.400000095,2.200000048,,,,,,,,,,,
7,,204,18/05/1993,0,20,,1.299999952,,,,,,,,,,1.700000048,1.200000048,,,,,,,,,30.94000053,,
7,,204,18/05/1993,20,40,,1.399999976,,,,,,,,,,1.899999976,1.100000024,,,,,,,,,34.43999863,,
7,,204,18/05/1993,40,60,,1.299999952,,,,,,,,,,2.299999952,1.399999976,,,,,,,,,33.27999878,,
7,,204,18/05/1993,60,90,,1.200000048,,,,,,,,,,2.700000048,1.399999976,,,,,,,,,30.60000038,,
7,,204,18/05/1993,90,120,,1.399999976,,,,,,,,,,2.5,1.200000048,,,,,,,,,35.84000015,,
7,,204,18/05/1993,120,150,,1.5,,,,,,,,,,2.599999905,1.200000048,,,,,,,,,36.15000153,,
