ExpID,Treatment,Date,Amount,Method,Notes
502,ALL,19/09/1991,63,Drip or trickle,
502,ALL,4/10/1991,45,Drip or trickle,
502,ALL,8/10/1991,44,Drip or trickle,
502,ALL,10/10/1991,44,Drip or trickle,
502,ALL,30/10/1991,23,Drip or trickle,
502,ALL,6/11/1991,2,Drip or trickle,
502,ALL,15/11/1991,45,Drip or trickle,
502,ALL,20/11/1991,44,Drip or trickle,
502,ALL,27/11/1991,41,Drip or trickle,
502,ALL,5/12/1991,27,Drip or trickle,
502,ALL,6/12/1991,16,Drip or trickle,
502,ALL,3/1/1992,50,Drip or trickle,
502,ALL,17/01/1992,51,Drip or trickle,
502,ALL,29/01/1992,81,Drip or trickle,
502,ALL,25/02/1992,27,Drip or trickle,
502,ALL,26/02/1992,3,Drip or trickle,
502,ALL,26/02/1992,45,Drip or trickle,
502,ALL,5/3/1992,29,Drip or trickle,
502,ALL,16/03/1992,45,Drip or trickle,
502,ALL,20/03/1992,43,Drip or trickle,
502,ALL,27/03/1992,46,Drip or trickle,
502,ALL,3/4/1992,40,Drip or trickle,
502,ALL,7/4/1992,44,Drip or trickle,
502,ALL,16/04/1992,43,Drip or trickle,
502,ALL,28/04/1992,43,Drip or trickle,
502,ALL,1/5/1992,25,Drip or trickle,
502,ALL,14/05/1992,45,Drip or trickle,
502,ALL,20/05/1992,45,Drip or trickle,
502,ALL,27/05/1992,46,Drip or trickle,
502,ALL,3/6/1992,45,Drip or trickle,
502,ALL,10/6/1992,46,Drip or trickle,
502,ALL,15/06/1992,44,Drip or trickle,
502,ALL,19/06/1992,44,Drip or trickle,
502,ALL,22/06/1992,43,Drip or trickle,
502,ALL,25/06/1992,42,Drip or trickle,
502,ALL,29/06/1992,44,Drip or trickle,
502,ALL,2/7/1992,45,Drip or trickle,
502,ALL,7/7/1992,45,Drip or trickle,
502,ALL,15/07/1992,32,Drip or trickle,
502,ALL,22/07/1992,63,Drip or trickle,
502,ALL,28/07/1992,44,Drip or trickle,
502,ALL,5/8/1992,12,Drip or trickle,
502,ALL,14/08/1992,31,Drip or trickle,
502,ALL,19/08/1992,46,Drip or trickle,
502,ALL,27/08/1992,56,Drip or trickle,
502,ALL,1/9/1992,46,Drip or trickle,
502,ALL,9/9/1992,45,Drip or trickle,
502,ALL,22/09/1992,44,Drip or trickle,
502,ALL,25/09/1992,44,Drip or trickle,
502,ALL,9/10/1992,43,Drip or trickle,
502,ALL,30/10/1992,43,Drip or trickle,
502,ALL,10/11/1992,43,Drip or trickle,
502,ALL,1/12/1992,153,Drip or trickle,
502,ALL,18/12/1992,44,Drip or trickle,
502,ALL,19/01/1993,68,Drip or trickle,
502,ALL,28/01/1993,82,Drip or trickle,
502,ALL,24/02/1993,100,Drip or trickle,
502,ALL,11/3/1993,42,Drip or trickle,
502,ALL,7/4/1993,71,Drip or trickle,
503,ALL,24/06/1933,51,Furrow - every furrow,
503,ALL,28/06/1933,51,Furrow - every furrow,
503,ALL,1/7/1933,51,Furrow - every furrow,
503,ALL,5/7/1933,51,Furrow - every furrow,
503,ALL,8/7/1933,51,Furrow - every furrow,
503,ALL,12/7/1933,51,Furrow - every furrow,
503,ALL,15/07/1933,51,Furrow - every furrow,
503,ALL,19/07/1933,51,Furrow - every furrow,
503,ALL,21/07/1933,51,Furrow - every furrow,
503,ALL,25/07/1933,51,Furrow - every furrow,
503,ALL,28/07/1933,51,Furrow - every furrow,
503,ALL,1/8/1933,51,Furrow - every furrow,
503,ALL,4/8/1933,51,Furrow - every furrow,
503,ALL,8/8/1933,51,Furrow - every furrow,
503,ALL,11/8/1933,51,Furrow - every furrow,
503,ALL,15/08/1933,51,Furrow - every furrow,
503,ALL,18/08/1933,51,Furrow - every furrow,
503,ALL,22/08/1933,51,Furrow - every furrow,
503,ALL,25/08/1933,51,Furrow - every furrow,
503,ALL,29/08/1933,51,Furrow - every furrow,
503,ALL,31/08/1933,51,Furrow - every furrow,
503,ALL,3/9/1933,51,Furrow - every furrow,
503,ALL,7/9/1933,51,Furrow - every furrow,
503,ALL,11/9/1933,51,Furrow - every furrow,
503,ALL,15/09/1933,51,Furrow - every furrow,
503,ALL,18/09/1933,51,Furrow - every furrow,
503,ALL,24/09/1933,51,Furrow - every furrow,
503,ALL,27/09/1933,51,Furrow - every furrow,
503,ALL,1/10/1933,51,Furrow - every furrow,
503,ALL,4/10/1933,51,Furrow - every furrow,
503,ALL,7/10/1933,51,Furrow - every furrow,
503,ALL,11/10/1933,51,Furrow - every furrow,
503,ALL,14/10/1933,51,Furrow - every furrow,
503,ALL,18/10/1933,51,Furrow - every furrow,
503,ALL,21/10/1933,51,Furrow - every furrow,
503,ALL,25/10/1933,51,Furrow - every furrow,
503,ALL,28/10/1933,51,Furrow - every furrow,
503,ALL,1/11/1933,51,Furrow - every furrow,
503,ALL,4/11/1933,51,Furrow - every furrow,
503,ALL,7/11/1933,51,Furrow - every furrow,
503,ALL,11/11/1933,51,Furrow - every furrow,
503,ALL,14/11/1933,51,Furrow - every furrow,
503,ALL,18/11/1933,51,Furrow - every furrow,
503,ALL,21/11/1933,51,Furrow - every furrow,
503,ALL,25/11/1933,51,Furrow - every furrow,
503,ALL,28/11/1933,51,Furrow - every furrow,
503,ALL,2/12/1933,51,Furrow - every furrow,
503,ALL,5/12/1933,51,Furrow - every furrow,
503,ALL,9/12/1933,51,Furrow - every furrow,
503,ALL,12/12/1933,51,Furrow - every furrow,
503,ALL,16/12/1933,51,Furrow - every furrow,
503,ALL,19/12/1933,51,Furrow - every furrow,
503,ALL,23/12/1933,51,Furrow - every furrow,
503,ALL,26/12/1933,51,Furrow - every furrow,
503,ALL,30/12/1933,51,Furrow - every furrow,
503,ALL,2/1/1934,51,Furrow - every furrow,
503,ALL,6/1/1934,51,Furrow - every furrow,
503,ALL,9/1/1934,51,Furrow - every furrow,
503,ALL,13/01/1934,51,Furrow - every furrow,
503,ALL,16/01/1934,51,Furrow - every furrow,
503,ALL,20/01/1934,51,Furrow - every furrow,
503,ALL,23/01/1934,51,Furrow - every furrow,
503,ALL,27/01/1934,51,Furrow - every furrow,
503,ALL,30/01/1934,51,Furrow - every furrow,
503,ALL,3/2/1934,51,Furrow - every furrow,
503,ALL,6/2/1934,51,Furrow - every furrow,
503,ALL,9/2/1934,51,Furrow - every furrow,
503,ALL,13/02/1934,51,Furrow - every furrow,
503,ALL,17/02/1934,51,Furrow - every furrow,
503,ALL,20/02/1934,51,Furrow - every furrow,
503,ALL,24/02/1934,51,Furrow - every furrow,
503,ALL,27/02/1934,51,Furrow - every furrow,
503,ALL,3/3/1934,51,Furrow - every furrow,
503,ALL,6/3/1934,51,Furrow - every furrow,
503,ALL,9/3/1934,51,Furrow - every furrow,
503,ALL,13/03/1934,51,Furrow - every furrow,
503,ALL,17/03/1934,51,Furrow - every furrow,
503,ALL,20/03/1934,51,Furrow - every furrow,
503,ALL,24/03/1934,51,Furrow - every furrow,
503,ALL,27/03/1934,51,Furrow - every furrow,
503,ALL,31/03/1934,51,Furrow - every furrow,
503,ALL,3/4/1934,51,Furrow - every furrow,
503,ALL,7/4/1934,51,Furrow - every furrow,
503,ALL,10/4/1934,51,Furrow - every furrow,
503,ALL,14/04/1934,51,Furrow - every furrow,
503,ALL,17/04/1934,51,Furrow - every furrow,
503,ALL,21/04/1934,51,Furrow - every furrow,
503,ALL,24/04/1934,51,Furrow - every furrow,
503,ALL,28/04/1934,51,Furrow - every furrow,
503,ALL,1/5/1934,51,Furrow - every furrow,
503,ALL,5/5/1934,51,Furrow - every furrow,
503,ALL,8/5/1934,51,Furrow - every furrow,
503,ALL,12/5/1934,51,Furrow - every furrow,
503,ALL,15/05/1934,51,Furrow - every furrow,
503,ALL,19/05/1934,51,Furrow - every furrow,
503,ALL,21/05/1934,51,Furrow - every furrow,
503,ALL,25/05/1934,51,Furrow - every furrow,
503,ALL,28/05/1934,51,Furrow - every furrow,
503,ALL,1/6/1934,51,Furrow - every furrow,
503,ALL,4/6/1934,51,Furrow - every furrow,
503,ALL,8/6/1934,51,Furrow - every furrow,
503,ALL,11/6/1934,51,Furrow - every furrow,
503,ALL,15/06/1934,51,Furrow - every furrow,
503,ALL,18/06/1934,51,Furrow - every furrow,
503,ALL,21/06/1934,51,Furrow - every furrow,
503,ALL,24/06/1934,51,Furrow - every furrow,
503,ALL,28/06/1934,51,Furrow - every furrow,
503,ALL,1/7/1934,51,Furrow - every furrow,
503,ALL,5/7/1934,51,Furrow - every furrow,
503,ALL,8/7/1934,51,Furrow - every furrow,
503,ALL,12/7/1934,51,Furrow - every furrow,
503,ALL,15/07/1934,51,Furrow - every furrow,
503,ALL,21/07/1934,51,Furrow - every furrow,
503,ALL,25/07/1934,51,Furrow - every furrow,
503,ALL,28/07/1934,51,Furrow - every furrow,
503,ALL,1/8/1934,51,Furrow - every furrow,
503,ALL,4/8/1934,51,Furrow - every furrow,
503,ALL,8/8/1934,51,Furrow - every furrow,
503,ALL,11/8/1934,51,Furrow - every furrow,
503,ALL,15/08/1934,51,Furrow - every furrow,
503,ALL,18/08/1934,51,Furrow - every furrow,
503,ALL,22/08/1934,51,Furrow - every furrow,
503,ALL,25/08/1934,51,Furrow - every furrow,
625,ALL,10/10/1996,20,Drip or trickle,
625,ALL,16/10/1996,20,Drip or trickle,
625,ALL,18/10/1996,20,Drip or trickle,
625,ALL,18/01/1997,30,Drip or trickle,
625,ALL,17/02/1997,30,Drip or trickle,
625,ALL,20/04/1997,30,Drip or trickle,
625,ALL,28/04/1997,30,Drip or trickle,
625,ALL,8/5/1997,30,Drip or trickle,
626,ALL,5/9/1997,30,Drip or trickle,
626,ALL,15/09/1997,75,Drip or trickle,
626,ALL,15/10/1997,30,Drip or trickle,100kg/ha UREA through irrigation
626,ALL,3/11/1997,20,Drip or trickle,
626,ALL,14/11/1997,30,Drip or trickle,
626,ALL,24/11/1997,40,Drip or trickle,
626,ALL,1/12/1997,40,Drip or trickle,
626,ALL,8/12/1997,40,Drip or trickle,
626,ALL,15/12/1997,40,Drip or trickle,50kg/ha UREA through irrigation
701,1,27/09/1996,30,Overhead - portable lines,These plots were irrigated 2 days later due to
701,2,27/09/1996,30,Overhead - portable lines,These plots were irrigated 2 days later due to
701,3,24/09/1996,30,Overhead - portable lines,Irrigated over 2 days
701,4,24/09/1996,30,Overhead - portable lines,Irrigated over 2 days
701,5,24/09/1996,30,Overhead - portable lines,Irrigated over 2 days
701,6,24/09/1996,30,Overhead - portable lines,Irrigated over 2 days
701,7,24/09/1996,30,Overhead - portable lines,Irrigated over 2 days
701,8,24/09/1996,30,Overhead - portable lines,Irrigated over 2 days
711,ALL,2/9/1996,25,Overhead - high pressure gun,
711,ALL,4/9/1996,38,Overhead - high pressure gun,
716,1,17/10/1996,26,Drip or trickle,
716,1,30/10/1996,16,Drip or trickle,
716,1,8/11/1996,18,Drip or trickle,
716,1,22/11/1996,16,Drip or trickle,
716,1,5/12/1996,16,Drip or trickle,
716,1,12/12/1996,27,Drip or trickle,
716,1,20/12/1996,28,Drip or trickle,
716,1,14/01/1997,18,Drip or trickle,
716,1,3/7/1997,23,Drip or trickle,
716,1,8/7/1997,28,Drip or trickle,
716,1,23/07/1997,2,Drip or trickle,
716,1,28/07/1997,26,Drip or trickle,
716,2,17/10/1996,21,Drip or trickle,
716,2,30/10/1996,15,Drip or trickle,
716,2,8/11/1996,14,Drip or trickle,
716,2,22/11/1996,14,Drip or trickle,
716,2,5/12/1996,14,Drip or trickle,
716,2,12/12/1996,25,Drip or trickle,
716,2,20/12/1996,27,Drip or trickle,
716,2,14/01/1997,17,Drip or trickle,
716,3,3/7/1997,2,Drip or trickle,
716,3,8/7/1997,26,Drip or trickle,
716,3,23/07/1997,1,Drip or trickle,
716,3,28/07/1997,27,Drip or trickle,
716,ALL,13/09/1996,30,Overhead - high pressure gun,Irrigation to assist even establishment of ratoon
717,1,24/10/1997,8,Drip or trickle,
717,1,29/10/1997,17,Drip or trickle,
717,1,3/11/1997,14,Drip or trickle,
717,1,7/11/1997,1,Drip or trickle,
717,1,17/11/1997,25,Drip or trickle,
717,1,28/11/1997,1,Drip or trickle,
717,1,1/12/1997,19,Drip or trickle,
717,1,4/12/1997,18,Drip or trickle,
717,1,8/12/1997,18,Drip or trickle,
717,1,12/12/1997,2,Drip or trickle,
717,1,6/2/1998,26,Drip or trickle,
717,1,12/2/1998,14,Drip or trickle,
717,1,18/03/1998,1,Drip or trickle,
717,1,26/03/1998,0,Drip or trickle,
717,1,9/7/1998,1,Drip or trickle,
717,1,16/07/1998,1,Drip or trickle,
717,2,24/10/1997,9,Drip or trickle,
717,2,7/11/1997,1,Drip or trickle,
717,2,17/11/1997,23,Drip or trickle,
717,2,28/11/1997,1,Drip or trickle,
717,2,29/11/1997,6,Drip or trickle,
717,2,4/12/1997,17,Drip or trickle,
717,2,8/12/1997,1,Drip or trickle,
717,2,12/12/1997,2,Drip or trickle,
717,2,6/2/1998,32,Drip or trickle,
717,2,12/2/1998,16,Drip or trickle,
717,2,18/03/1998,2,Drip or trickle,
717,2,26/03/1998,1,Drip or trickle,
717,2,9/7/1998,2,Drip or trickle,
717,2,16/07/1998,1,Drip or trickle,
807,2,26/11/1996,4,Drip or trickle,"SAR .12, dissolved solids 241mg/L"
807,2,26/11/1996,4,Drip or trickle,"SAR 1.2, Dissolved solids 241 mg/L"
807,2,26/11/1996,4,Drip or trickle,"SAR 1.2, dissolved solids 241mg/L"
807,2,28/11/1996,4,Drip or trickle,"SAR 1.2, Dissolved solids 241 mg/L"
807,2,30/11/1996,4,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,2/12/1996,4,Drip or trickle,"SAR 1.2, DISSOLVED SALTS 241 MG/L"
807,2,2/12/1996,4,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,4/12/1996,4,Drip or trickle,"SAR 1.2, DISSOLVED SALTS 241 MG/L"
807,2,4/12/1996,4,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,10/12/1996,4,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,12/12/1996,4,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,14/12/1996,6,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,16/12/1996,6,Drip or trickle,"SAR 1.2, DISSOLVED SLIDS 241 MG/L"
807,2,16/12/1996,6,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,18/12/1996,6,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,30/12/1996,6,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,7/1/1997,60,Drip or trickle,"SAR 1,2, DISSOLVED SOLIDS 241 MG/L"
807,2,7/1/1997,60,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,9/1/1997,6,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,11/1/1997,6,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,13/01/1997,6,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,15/01/1997,6,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,17/01/1997,8,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,19/01/1997,8,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,21/01/1997,8,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,23/01/1997,8,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,25/01/1997,8,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,28/01/1997,8,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 M/L"
807,2,28/01/1997,8,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,30/01/1997,9,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,1/2/1997,10,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,21/02/1997,7,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,23/02/1997,9,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,15/03/1997,9,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,17/03/1997,9,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,20/03/1997,8,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,31/03/1997,9,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,4/4/1997,4,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,6/4/1997,9,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,10/4/1997,9,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,12/4/1997,9,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,14/04/1997,9,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,16/04/1997,9,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,16/04/1997,9,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241MG/L"
807,2,17/04/1997,19,Drip or trickle,stop clock not shut allowing excess water on plots
807,2,21/04/1997,8,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,23/04/1997,8,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,23/04/1997,8,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241MG/L"
807,2,25/04/1997,9,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,2/6/1997,11,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,7/6/1997,7,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,9/6/1997,9,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,11/6/1997,9,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,30/06/1997,19,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,30/06/1997,19,Drip or trickle,"SAR 1.2, DISSOLVEDSOLIDS 241 MG/L"
807,2,7/7/1997,9,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,14/07/1997,8,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,14/07/1997,8,Drip or trickle,"SAR 1.2, SAR DISSOLVED SOLIDS 241 MG/L"
807,2,17/07/1997,9,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,2,22/07/1997,5,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,3,28/11/1996,4,Drip or trickle,"SAR 1.2, DISSOLVED SALTS 241 MG/L"
807,3,28/11/1996,4,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,3,28/11/1996,4,Drip or trickle,"SAR 1.2,DISSOLVED SOLIDS 241 MG/L"
807,3,2/12/1996,4,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,3,10/12/1996,4,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,3,14/12/1996,6,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,3,18/12/1996,6,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 G/L"
807,3,18/12/1996,6,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,3,7/1/1997,60,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,3,11/1/1997,6,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,3,15/01/1997,6,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,3,19/01/1997,8,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,3,23/01/1997,8,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,3,28/01/1997,8,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,3,28/01/1997,8,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,3,1/2/1997,10,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,3,23/02/1997,9,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,3,17/03/1997,9,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,3,31/03/1997,9,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,3,6/4/1997,9,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,3,12/4/1997,9,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,3,16/04/1997,9,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,3,21/04/1997,8,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,3,23/04/1997,8,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,3,2/6/1997,11,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,3,9/6/1997,9,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,3,11/6/1997,9,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,3,7/7/1997,9,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,3,17/07/1997,9,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,3,22/07/1997,5,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,4,26/11/1996,4,Drip or trickle,"SAR 1.2, Dissolved solids 241 mg/L"
807,4,30/11/1996,4,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,4,30/11/1996,4,Drip or trickle,"SAR 1.2,DISSOLVED SOLIDS 241 MG/L"
807,4,30/11/1996,4,Drip or trickle,SAR 1.2. DISSOLVED SOLIDS 241 MG/L
807,4,4/12/1996,4,Drip or trickle,"SAR 1,2, DISSOLVED SALTS 241 MG/L"
807,4,4/12/1996,4,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,4,12/12/1996,4,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,4,16/12/1996,6,Drip or trickle,"SAR 1.2, DISSOLVED SOLDS 241 MG/L"
807,4,16/12/1996,6,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,4,30/12/1996,6,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,4,30/12/1996,6,Drip or trickle,"SAR1.2, DISSOLVED SOLIDS 241 MG/L"
807,4,9/1/1997,6,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,4,13/01/1997,6,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,4,17/01/1997,8,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,4,21/01/1997,8,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,4,25/01/1997,8,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,4,30/01/1997,9,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,4,31/03/1997,9,Drip or trickle,"SAR 1.2, DISOLVED SOLIDS 241 MG/L"
807,4,31/03/1997,9,Drip or trickle,"SAR 1.2, DISSOLVED SALTS 241 MG/L"
807,4,31/03/1997,9,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,5,21/02/1997,7,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,5,15/03/1997,9,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,5,20/03/1997,8,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,5,31/03/1997,9,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,5,4/4/1997,4,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,5,10/4/1997,9,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 2.41 MG/L"
807,5,10/4/1997,9,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,5,10/4/1997,9,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241MG/L"
807,5,14/04/1997,9,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
807,5,17/04/1997,19,Drip or trickle,stop clock not shut allowing excess water on plots
807,5,25/04/1997,9,Drip or trickle,"SAR 1.2, DISSOLVED SOLIDS 241 MG/L"
812,1,21/08/1997,65,Overhead - high pressure gun,
812,6,21/08/1997,65,Overhead - high pressure gun,
